,@publicID,preferredOriginID,author,region,originID,orig_time,mag,lat,lon,z,lat_e,lon_e,z_e,min_dis,phasecount,stationcount,mag_e,t_e
95,texnet2022tgtu,Origin/20221108011446.570842.76115,daniel,Western Texas,Origin/20221108011446.570842.76115,2022-10-02 01:59:42.016303+00:00,1.279459087,31.71553802,-103.7113419,24.14345169,6.033955496,7.581855658,8.449846291,0.2725138366,10.0,6.0,0.08709041349,0.9605660099
96,texnet2022tgtv,Origin/20221108011446.959847.77126,daniel,Western Texas,Origin/20221108011446.959847.77126,2022-10-02 02:00:37.938341+00:00,0.8247794145,31.62436104,-103.9850006,24.08453369,3.957543719,5.740481916,6.919525781,0.09813259542,11.0,8.0,0.177825002,0.8761904759
97,texnet2022tgua,Origin/20221108011458.168698.92597,daniel,Western Texas,Origin/20221108011458.168698.92597,2022-10-02 02:06:56.445548+00:00,0.7969554577,31.61045074,-103.9525604,6.805055141,2.129297287,3.431543217,4.576573653,0.07971632481,14.0,7.0,0.1223486047,0.233205309
98,texnet2022tgug,Origin/20221108011458.465837.93290,daniel,Western Texas,Origin/20221108011458.465837.93290,2022-10-02 02:13:24.129815+00:00,0.3402225943,31.67067909,-104.3853455,4.042733669,3.339096682,1.526327981,2.067116628,0.04234922677,13.0,8.0,0.1493321206,0.2489545928
99,texnet2022tguf,Origin/20221108011459.68688.94860,daniel,Western Texas,Origin/20221108011459.68688.94860,2022-10-02 02:12:29.747601+00:00,0.1019966964,31.68546677,-104.4902878,5.432446003,2.194978302,2.153709131,5.553791559,0.01900800318,8.0,4.0,0.1107780136,0.1361562105
100,texnet2022tguh,Origin/20221108011502.55687.97633,daniel,Western Texas,Origin/20221108011502.55687.97633,2022-10-02 02:13:57.516347+00:00,0.7267219829,31.57509422,-104.1859741,3.429425001,2.102378375,1.72355777,1.875383719,0.1174570546,19.0,11.0,0.1426488263,0.328547579
101,texnet2022tguj,Origin/20221108011511.605316.110390,daniel,Western Texas,Origin/20221108011511.605316.110390,2022-10-02 02:17:01.084630+00:00,1.086327747,31.60329628,-104.3279266,5.0,3.021026202,1.942914289,fixed,0.1032777876,16.0,10.0,0.3148556614,0.9060780866
102,texnet2022tguk,Origin/20221108011511.811292.110949,daniel,Western Texas,Origin/20221108011511.811292.110949,2022-10-02 02:18:14.173813+00:00,0.9486024148,31.39630127,-104.3880768,5.0,6.978622218,4.759858792,fixed,0.2617958784,6.0,4.0,0.2108245481,0.615131356
103,texnet2022tgul,Origin/20221108011511.924548.111303,daniel,Western Texas,Origin/20221108011511.924548.111303,2022-10-02 02:19:36.515589+00:00,0.2219788365,31.68099785,-104.3140106,4.986633778,3.895218309,2.11947542,2.903651563,0.04290022328,7.0,4.0,0.08112304253,0.1771898111
104,texnet2022tgun,Origin/20221108011511.935251.111340,daniel,Western Texas,Origin/20221108011511.935251.111340,2022-10-02 02:21:43.228639+00:00,0.6495804065,31.6957531,-104.4480896,15.24119663,1.992959266,2.763764526,5.084172331,0.03848453239,11.0,7.0,0.2841895396,0.774728516
105,texnet2022tguo,Origin/20221108011512.281543.112571,daniel,Western Texas,Origin/20221108011512.281543.112571,2022-10-02 02:22:44.050021+00:00,0.7868551852,31.56317902,-104.1810837,1.055936098,4.280837213,3.404014484,2.877739472,0.1120552868,8.0,5.0,0.330359697,0.3568951104
106,texnet2022tgut,Origin/20221108011513.028585.114020,daniel,Western Texas,Origin/20221108011513.028585.114020,2022-10-02 02:29:15.253454+00:00,0.1727410353,31.68827438,-104.4956055,3.151058435,2.424414306,2.932064628,2.80051241,0.02006406337,7.0,5.0,0.08696820924,0.4868807267
107,texnet2022tgvc,Origin/20221108011521.464832.124471,daniel,Western Texas,Origin/20221108011521.464832.124471,2022-10-02 02:39:00.838116+00:00,0.286107899,31.72571945,-104.251236,23.89095497,2.857666005,6.275069351,7.397308489,0.03025375307,6.0,3.0,0.3284630225,0.3739682174
108,texnet2022tgvb,Origin/20221108011522.052206.125645,daniel,Western Texas,Origin/20221108011522.052206.125645,2022-10-02 02:37:56.994823+00:00,0.3888823481,31.68217468,-104.4555817,4.101767063,1.939222555,1.620665418,1.973216364,0.03278040886,13.0,6.0,0.1476642049,0.1744635019
109,texnet2022tgvh,Origin/20221108011538.274508.147435,daniel,Western Texas,Origin/20221108011538.274508.147435,2022-10-02 02:44:56.098313+00:00,0.09977756821,31.68114281,-104.473114,7.953231812,2.998342851,2.496905987,6.718289808,0.02667212486,7.0,4.0,0.1506085552,0.3071136267
110,texnet2022tgvm,Origin/20221108011541.748895.152664,daniel,Western Texas,Origin/20221108011541.748895.152664,2022-10-02 02:50:32.651912+00:00,0.4297523908,31.81742859,-104.4191437,1.986828804,4.063174383,2.740412733,3.049765287,0.06680206954,11.0,7.0,0.2131690961,0.7794525815
111,texnet2022tgvo,Origin/20221108011542.277945.154011,daniel,Western Texas,Origin/20221108011542.277945.154011,2022-10-02 02:53:27.581388+00:00,0.3107436245,31.68320274,-104.4178619,3.266623974,2.046217485,1.948513844,2.133489257,0.02951894701,11.0,6.0,0.1988407842,0.4696111318
112,texnet2022tgvq,Origin/20221108011542.473152.154676,daniel,Western Texas,Origin/20221108011542.473152.154676,2022-10-02 02:55:10.673628+00:00,0.8662015645,31.59288597,-104.0012741,5.379393101,1.929091883,1.555261017,4.110363511,0.03289409727,17.0,8.0,0.1663143837,0.4263349152
113,texnet2022tgvs,Origin/20221108011542.681587.155908,daniel,Western Texas,Origin/20221108011542.681587.155908,2022-10-02 02:58:16.131896+00:00,0.3266455218,31.67623711,-104.3885956,4.499032497,2.311809024,1.63732826,1.998650274,0.04208597168,14.0,8.0,0.1157448068,0.1540784411
114,texnet2022tgwd,Origin/20221108011543.176294.156672,daniel,Western Texas,Origin/20221108011543.176294.156672,2022-10-02 03:10:14.497635+00:00,0.149917465,31.65617371,-104.5072937,6.481640816,6.61024473,5.31207525,8.289388321,0.01361662894,8.0,4.0,0.03809779127,0.4243207364
115,texnet2022tgwg,Origin/20221108011546.416828.163249,daniel,Western Texas,Origin/20221108011546.416828.163249,2022-10-02 03:14:27.820111+00:00,0.3644053923,31.68206787,-104.4286423,5.754999161,1.928873238,3.184951511,5.190203778,0.02596361935,10.0,5.0,0.1250511108,0.03057702802
116,texnet2022tgwj,Origin/20221108011546.432668.163310,daniel,Western Texas,Origin/20221108011546.432668.163310,2022-10-02 03:17:28.803295+00:00,0.7258558786,31.66771126,-104.4826965,6.24793148,3.732320053,2.442067879,6.502681179,0.01543902885,9.0,5.0,0.1865972776,0.09750484786
117,texnet2022tgwk,Origin/20221108011546.694073.164001,daniel,Western Texas,Origin/20221108011546.694073.164001,2022-10-02 03:19:03.164976+00:00,1.300509124,31.67733955,-104.4080658,3.97227788,1.689005145,1.093717738,1.54369845,0.02936423197,23.0,13.0,0.155651554,0.3616604155
118,texnet2022tgwl,Origin/20221108011546.99868.165073,daniel,Western Texas,Origin/20221108011546.99868.165073,2022-10-02 03:20:28.882828+00:00,0.5542524356,31.66000175,-104.3917618,2.817615032,2.196576389,1.243100293,1.709540786,0.03454901278,19.0,10.0,0.2472913594,0.6085394437
119,texnet2022tgwt,Origin/20221108011555.01793.182511,daniel,Western Texas,Origin/20221108011555.01793.182511,2022-10-02 03:29:04.460469+00:00,1.576257753,31.6820488,-104.4076691,4.573104382,1.829088463,1.084076584,1.559970563,0.033109501,23.0,13.0,0.1769629612,0.1730498946
120,texnet2022tgwu,Origin/20221108011601.700602.194591,daniel,Western Texas,Origin/20221108011601.700602.194591,2022-10-02 03:30:21.692069+00:00,2.09944185,31.58578491,-104.2317352,3.895394087,1.820343607,0.9854036437,1.291296162,0.09013997018,38.0,20.0,0.1998208016,0.2203362165
121,texnet2022tgwx,Origin/20221108011601.937263.195198,daniel,Western Texas,Origin/20221108011601.937263.195198,2022-10-02 03:33:58.373224+00:00,0.1717605123,31.66671371,-104.4711609,4.981091976,4.432676461,3.862532216,2.876904396,0.03497990593,8.0,5.0,0.119091163,0.4746817709
122,texnet2022tgwy,Origin/20221108011601.967263.195332,daniel,Western Texas,Origin/20221108011601.967263.195332,2022-10-02 03:35:27.654449+00:00,0.2203514466,31.68045807,-104.4060669,3.74772191,2.258142045,1.570366322,2.052167733,0.03279634565,12.0,6.0,0.1158842972,0.2485807423
123,texnet2022tgxa,Origin/20221108011604.99694.200488,daniel,Western Texas,Origin/20221108011604.99694.200488,2022-10-02 03:37:46.330079+00:00,0.5355981465,31.67886925,-104.4861069,9.808724403,2.374464878,1.941826144,5.063206376,0.01613434032,15.0,7.0,0.2880929971,0.5681840892
124,texnet2022tgxb,Origin/20221108011605.051735.200750,daniel,Western Texas,Origin/20221108011605.051735.200750,2022-10-02 03:39:08.334455+00:00,0.3368059684,31.70118332,-104.329834,7.783804417,4.391232051,2.084434053,6.961713446,0.06270895153,7.0,4.0,0.03711262652,1.325073153
125,texnet2022tgxc,Origin/20221108011606.177694.204213,daniel,Western Texas,Origin/20221108011606.177694.204213,2022-10-02 03:39:49.600578+00:00,0.3814255981,31.68165588,-104.4731598,3.387022257,2.285826078,1.763280815,2.371490395,0.02688073367,11.0,6.0,0.1698354878,0.4761467517
126,texnet2022tgxd,Origin/20221108011609.378361.209830,daniel,Western Texas,Origin/20221108011609.378361.209830,2022-10-02 03:41:30.506827+00:00,0.3497234387,31.66812134,-104.3800049,9.911711693,3.237879232,1.529406781,4.838114555,0.04593082145,14.0,7.0,0.09722417699,0.8542844661
127,texnet2022tgxf,Origin/20221108011611.178638.212803,daniel,Western Texas,Origin/20221108011611.178638.212803,2022-10-02 03:43:24.993465+00:00,0.1689921335,31.67972183,-104.4686661,4.671355247,2.189560274,1.915464425,2.193496007,0.02951838821,10.0,5.0,0.1972201909,0.06672124299
128,texnet2022tgxh,Origin/20221108011611.500669.213789,daniel,Western Texas,Origin/20221108011611.500669.213789,2022-10-02 03:45:16.200003+00:00,0.7084741891,31.52320671,-104.1894073,5.0,5.525594978,7.217556149,fixed,0.1613868326,7.0,4.0,0.2714902175,0.5316387771
129,texnet2022tgxj,Origin/20221108011612.009672.215332,daniel,Western Texas,Origin/20221108011612.009672.215332,2022-10-02 03:47:38.285102+00:00,0.530787873,31.69051361,-104.4887009,2.235007763,3.496627818,2.001370437,1.86873789,0.0438509807,15.0,8.0,0.3971637353,0.764896055
130,texnet2022tgxk,Origin/20221108011612.066493.215562,daniel,Western Texas,Origin/20221108011612.066493.215562,2022-10-02 03:49:09.990073+00:00,0.2455325556,31.67994881,-104.4684753,4.597157955,2.181585545,1.916348459,2.193301654,0.02975422889,10.0,5.0,0.1864184265,0.0677282341
131,texnet2022tgxm,Origin/20221108011612.512469.216797,daniel,Western Texas,Origin/20221108011612.512469.216797,2022-10-02 03:52:01.723783+00:00,0.5891301471,31.68766403,-104.488678,5.709803104,1.708939034,1.623922504,3.997374985,0.0215874128,16.0,8.0,0.1294780745,0.2348448152
132,texnet2022tgxo,Origin/20221108011612.61545.217147,daniel,Western Texas,Origin/20221108011612.61545.217147,2022-10-02 03:53:25.749228+00:00,0.01171298486,31.68221664,-104.4927902,6.14748764,2.077874878,2.262911836,5.333297948,0.0151493689,9.0,5.0,0.1717749438,0.1570532147
133,texnet2022tgxq,Origin/20221108011619.149531.225215,daniel,Western Texas,Origin/20221108011619.149531.225215,2022-10-02 03:56:40.679206+00:00,0.3062984206,31.67103195,-104.3444366,2.153609514,5.364601723,3.046427219,2.846993745,0.07614399493,7.0,4.0,0.08351800992,0.6179030339
134,texnet2022tgxu,Origin/20221108011619.991629.227331,daniel,Western Texas,Origin/20221108011619.991629.227331,2022-10-02 04:00:49.950078+00:00,0.2612302427,31.6914196,-104.3520508,3.639494181,3.987335541,1.546892339,2.295282655,0.07415439934,11.0,6.0,0.1298752882,1.006272508
135,texnet2022tgxt,Origin/20221108011619.99731.227384,daniel,Western Texas,Origin/20221108011619.99731.227384,2022-10-02 03:59:27.193048+00:00,0.2685362658,31.66918564,-104.302681,3.934587955,3.698037044,1.439548691,2.158603987,0.03230595589,11.0,5.0,0.09022621175,0.2008480752
136,texnet2022tgxx,Origin/20221108011626.661047.243038,daniel,Western Texas,Origin/20221108011626.661047.243038,2022-10-02 04:03:57.499628+00:00,1.094853117,31.60881042,-104.1004105,3.895945311,1.777753108,1.334431966,1.479371724,0.08361387253,27.0,16.0,0.2390375308,0.1768904925
137,texnet2022tgyb,Origin/20221108011639.884729.260396,daniel,Western Texas,Origin/20221108011639.884729.260396,2022-10-02 04:09:17.451459+00:00,0.8629782122,31.61793137,-104.1308136,3.18825984,2.205661369,1.934016573,1.865111598,0.09861236066,18.0,12.0,0.1855731257,0.4842132396
138,texnet2022tgyc,Origin/20221108011641.615281.262124,daniel,Western Texas,Origin/20221108011641.615281.262124,2022-10-02 04:10:50.339396+00:00,0.5890581363,31.66185379,-104.322876,16.08321571,3.777747684,2.045849259,6.552199354,0.05038691685,8.0,5.0,0.3666470713,0.85560068
139,texnet2022tgye,Origin/20221108011641.659017.262497,daniel,Western Texas,Origin/20221108011641.659017.262497,2022-10-02 04:12:44.836989+00:00,0.6522234538,31.6831913,-104.3586578,4.768743515,2.249707203,1.273370519,1.788573019,0.06810814887,18.0,9.0,0.167320231,0.3970585119
140,texnet2022tgyd,Origin/20221108011641.652001.262455,daniel,Western Texas,Origin/20221108011641.652001.262455,2022-10-02 04:09:59.445201+00:00,0.9512975224,31.53552437,-104.205925,5.0,4.551295488,3.25845733,fixed,0.1447228044,10.0,5.0,0.430758772,0.4733373289
141,texnet2022tgyf,Origin/20221108011641.716233.262788,daniel,Western Texas,Origin/20221108011641.716233.262788,2022-10-02 04:14:08.302730+00:00,0.6033383487,31.68081093,-104.4707031,3.069936037,3.114686503,2.870030296,3.666769171,0.02836250514,10.0,8.0,0.1663172335,0.1065969196
142,texnet2022tgyj,Origin/20221108011647.412458.272937,daniel,Western Texas,Origin/20221108011647.412458.272937,2022-10-02 04:18:04.724609+00:00,0.5797854042,31.66904831,-104.3212051,4.882973671,3.878563504,1.632915658,2.30289744,0.04807754233,10.0,5.0,0.1836471572,0.06918760826
143,texnet2022tgym,Origin/20221108011655.932815.290996,daniel,Western Texas,Origin/20221108011655.932815.290996,2022-10-02 04:21:26.976043+00:00,0.285176776,31.63258553,-104.5359268,3.504961967,12.82055649,10.55354245,6.746578056,0.04680820927,8.0,4.0,0.09883207675,0.2758815385
144,texnet2022tgyp,Origin/20221108011657.09027.293555,daniel,Western Texas,Origin/20221108011657.09027.293555,2022-10-02 04:26:00.789658+00:00,0.2493502797,31.67847443,-104.4856339,4.437741756,1.868065727,1.571179431,1.931230739,0.0162077602,14.0,6.0,0.1641729498,0.4658611954
145,texnet2022tgyq,Origin/20221108011657.062913.293362,daniel,Western Texas,Origin/20221108011657.062913.293362,2022-10-02 04:24:53.786922+00:00,0.1928243968,31.68203926,-104.491188,6.053030014,1.899089121,2.11443857,5.026264825,0.01565894298,10.0,5.0,0.1037350658,0.1478318977
146,texnet2022tgyr,Origin/20221108011657.08129.293507,daniel,Western Texas,Origin/20221108011657.08129.293507,2022-10-02 04:27:24.140722+00:00,0.4727092059,31.5602684,-104.601944,0.1568006873,30.48552723,25.20596916,17.26018191,0.1382888407,8.0,4.0,0.1253767956,0.17905023
147,texnet2022tgyt,Origin/20221108011657.564679.294658,daniel,Western Texas,Origin/20221108011657.564679.294658,2022-10-02 04:30:12.712003+00:00,0.2104498466,31.65974236,-104.5254288,3.402850628,8.454556328,10.23401307,6.362370866,0.0228209421,7.0,5.0,0.09687140344,0.1284837252
148,texnet2022tgyv,Origin/20221108012037.347691.49861,daniel,Western Texas,Origin/20221108012037.347691.49861,2022-10-02 04:32:46.271807+00:00,1.092176815,31.51888466,-104.1032791,0.9276938438,2.319601856,2.02663543,2.088465042,0.1311388016,19.0,12.0,0.2422654625,0.5713269592
149,texnet2022tvhf,Origin/20221108082445.057153.63464,daniel,Western Texas,Origin/20221108082445.057153.63464,2022-10-10 00:40:46.881331+00:00,0.4826332579,31.60023308,-104.2934265,5.780842781,3.11112735,1.860731832,5.584956925,0.07522498071,11.0,7.0,0.2891075608,0.8255355034
150,texnet2022tvhm,Origin/20221108082506.03628.95974,daniel,Western Texas,Origin/20221108082506.03628.95974,2022-10-10 00:48:42.820986+00:00,0.5738415833,31.61265182,-104.1288834,3.392530441,2.273275468,1.966143745,2.13836428,0.1004195809,12.0,7.0,0.2105217118,0.2661348097
151,texnet2022tvhn,Origin/20221108082506.670256.96925,daniel,Western Texas,Origin/20221108082506.670256.96925,2022-10-10 00:49:37.882229+00:00,0.322434628,31.61822128,-104.5357056,33.6300621,21.11174363,15.27304937,22.15714252,0.05843341723,9.0,5.0,0.06983274719,0.04164557576
152,texnet2022tvhr,Origin/20221108082528.231224.131617,daniel,Western Texas,Origin/20221108082528.231224.131617,2022-10-10 00:54:53.654556+00:00,0.8261204294,31.61829376,-104.1279221,3.272492409,1.622206047,1.424378675,1.609341445,0.09642061591,21.0,11.0,0.1571168399,0.22171588
153,texnet2022tvhz,Origin/20221108082539.038742.150086,daniel,Western Texas,Origin/20221108082539.038742.150086,2022-10-10 01:04:00.833996+00:00,1.064435172,31.50008583,-104.0647736,5.0,9.553133897,7.152896545,fixed,0.2128173709,12.0,7.0,0.2285156097,0.4453368675
154,texnet2022tvic,Origin/20221108082551.66229.164640,daniel,Western Texas,Origin/20221108082551.66229.164640,2022-10-10 01:07:05.240467+00:00,1.039376214,31.61075783,-104.0978928,4.654736519,1.391967597,1.197682891,1.458119904,0.08334352821,27.0,14.0,0.2524789078,0.414603742
155,texnet2022tvin,Origin/20221108082629.546364.221298,daniel,Western Texas,Origin/20221108082629.546364.221298,2022-10-10 01:20:24.384522+00:00,0.6794676408,31.46839523,-104.3628082,5.0,6.359691415,6.006395746,fixed,0.1963226795,8.0,6.0,0.1222954627,0.6331377063
156,texnet2022tvis,Origin/20221108082637.134674.236474,daniel,Western Texas,Origin/20221108082637.134674.236474,2022-10-10 01:26:25.261825+00:00,0.1627068462,31.71839714,-104.4630508,3.785847187,3.677326068,3.764169499,3.159945298,0.03302088007,6.0,4.0,0.102455896,0.1102400437
157,texnet2022tviw,Origin/20221108082645.875112.247385,daniel,Western Texas,Origin/20221108082645.875112.247385,2022-10-10 01:31:31.338876+00:00,0.8768241916,31.60421371,-104.1280441,2.863341331,1.949356533,1.501361864,1.876787033,0.09359771758,17.0,10.0,0.2613468489,0.3838479534
158,texnet2022tvje,Origin/20221108082651.153279.256289,daniel,Western Texas,Origin/20221108082651.153279.256289,2022-10-10 01:40:24.802830+00:00,0.1147812199,31.6983242,-104.5120621,2.929594994,3.821408604,5.319908272,4.224464446,0.02444907464,6.0,4.0,0.06204052329,0.3045024338
159,texnet2022tvjj,Origin/20221108082652.33171.259443,daniel,Western Texas,Origin/20221108082652.33171.259443,2022-10-10 01:46:09.868934+00:00,0.3966967262,31.71572304,-104.3190002,3.993009329,2.871738906,2.265857974,2.64374083,0.06371160597,8.0,4.0,0.1366026661,0.02313943477
160,texnet2022tvjn,Origin/20221108082653.266393.261269,daniel,Western Texas,Origin/20221108082653.266393.261269,2022-10-10 01:50:26.400954+00:00,0.2527938046,31.65065002,-104.4353485,3.762447119,8.562163632,3.872763819,3.718026997,0.006203521509,10.0,5.0,0.08060841275,0.1001866614
161,texnet2022tvjt,Origin/20221108082703.503215.274731,daniel,Western Texas,Origin/20221108082703.503215.274731,2022-10-10 01:57:15.164260+00:00,0.6108990432,31.58648872,-104.1710281,0.6525906324,2.165023976,1.66248372,2.011004927,0.1123138592,15.0,7.0,0.1594463822,0.8068832231
162,texnet2022tvjv,Origin/20221108082706.898118.285589,daniel,Western Texas,Origin/20221108082706.898118.285589,2022-10-10 02:00:04.122468+00:00,0.7657770402,31.6223259,-104.1264343,3.922859192,2.1685324,1.974422457,2.201571519,0.0930133909,11.0,6.0,0.2016862139,0.1431992895
